timestamp,step_index,pv_now_kw,soc_now,load_requested_kw,load_served_kw,crit_requested_kw,crit_served_kw,curtailed_solar_kw,charge_kw,discharge_kw,served_task_ids,deferred_task_ids,risk_level,headline,explanation,reason_codes,kpi_CLSR,kpi_Blackout_minutes,kpi_SAR,kpi_Solar_utilization,kpi_Battery_throughput_kwh
2026-02-03T05:15:00+00:00,21,0.0,0.34912280701754383,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,high,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,MID_SOC;LOW_PV_FORECAST,1.0,0.0,0.0,1.0,1.7875000000000005
2026-02-03T05:30:00+00:00,22,0.0,0.33771929824561403,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,high,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,MID_SOC;LOW_PV_FORECAST,1.0,0.0,0.0,1.0,1.8687500000000006
2026-02-03T05:45:00+00:00,23,0.0,0.3263157894736842,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,high,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,MID_SOC;LOW_PV_FORECAST,1.0,0.0,0.0,1.0,1.9500000000000006
2026-02-03T06:00:00+00:00,24,0.0,0.3149122807017544,1.075,0.325,0.325,0.325,0.0,0.0,0.325,,pump_day,high,Shift non-critical tasks,Some tasks are deferred to keep essential loads reliable. Try again when solar improves or SOC rises.,MID_SOC;LOW_PV_FORECAST;DEFER_TASKS,1.0,0.0,0.0,1.0,2.0312500000000004
2026-02-03T06:15:00+00:00,25,0.2774305555555555,0.31324317738791424,1.075,0.325,0.325,0.325,0.0,0.0,0.0475694444444445,,pump_day,medium,Shift non-critical tasks,Some tasks are deferred to keep essential loads reliable. Try again when solar improves or SOC rises.,MID_SOC;DEFER_TASKS,1.0,0.0,0.027882467895030703,1.0,2.0431423611111117
2026-02-03T06:30:00+00:00,26,0.5430555555555555,0.3201482699805068,1.075,0.325,0.325,0.325,0.0,0.2180555555555555,0.0,,pump_day,medium,Shift non-critical tasks,Some tasks are deferred to keep essential loads reliable. Try again when solar improves or SOC rises.,MID_SOC;DEFER_TASKS,1.0,0.0,0.07442050894431845,1.0,2.0976562500000004
2026-02-03T06:45:00+00:00,27,0.796875,0.33509097831384016,1.075,0.325,0.325,0.325,0.0,0.471875,0.0,,pump_day,medium,Shift non-critical tasks,Some tasks are deferred to keep essential loads reliable. Try again when solar improves or SOC rises.,MID_SOC;DEFER_TASKS,1.0,0.0,0.1336662075298439,1.0,2.2156250000000006
2026-02-03T07:00:00+00:00,28,1.0388888888888888,0.3386974597953216,1.675,0.925,0.325,0.325,0.0,0.7138888888888888,0.0,wash_day,pump_day,medium,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,MID_SOC;PV_SURPLUS;DEFER_TASKS,1.0,0.0,0.1928312159709619,1.0,2.244097222222223
2026-02-03T07:15:00+00:00,29,1.269097222222222,0.3495938718323586,1.675,0.925,0.325,0.325,0.0,0.9440972222222221,0.0,wash_day;pump_day,,medium,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,MID_SOC;PV_SURPLUS,1.0,0.0,0.2540677813736066,1.0,2.3301215277777785
2026-02-03T07:30:00+00:00,30,1.4875,0.36740637183235864,1.675,0.925,0.325,0.325,0.0,1.1625,0.0,wash_day;pump_day,,medium,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,MID_SOC;PV_SURPLUS,1.0,0.0,0.3160786699107867,1.0,2.4707465277777785
2026-02-03T07:45:00+00:00,31,1.6940972222222221,0.391761117202729,1.675,0.925,0.325,0.325,0.0,1.3690972222222222,0.0,wash_day;pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.3780289598108747,1.0,2.663020833333334
2026-02-03T08:00:00+00:00,32,1.8888888888888888,0.4096175986842105,2.075,1.325,0.325,0.325,0.0,1.5638888888888889,0.0,iron_day;pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.430938123752495,1.0,2.803993055555556
2026-02-03T08:15:00+00:00,33,2.071875,0.43326864035087714,2.075,1.325,0.325,0.325,0.0,1.746875,0.0,iron_day;pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.4822530864197531,1.0,2.9907118055555557
2026-02-03T08:30:00+00:00,34,2.243055555555556,0.4702570662768031,1.075,1.075,0.325,0.325,0.0,1.9180555555555558,0.0,pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.5540380390796624,1.0,3.2827256944444447
2026-02-03T08:45:00+00:00,35,2.4024305555555556,0.512292367202729,1.075,1.075,0.325,0.325,0.0,2.0774305555555554,0.0,pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.6260236830455955,1.0,3.6145833333333335
2026-02-03T09:00:00+00:00,36,2.55,0.5590007005360623,1.075,1.075,0.325,0.325,0.0,2.2249999999999996,0.0,pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.697734267218508,1.0,3.9833333333333334
2026-02-03T09:15:00+00:00,37,2.6857638888888893,0.6100082236842105,1.075,1.075,0.325,0.325,0.0,2.360763888888889,0.0,pump_day,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.7687691131498472,1.0,4.386024305555556
2026-02-03T09:30:00+00:00,38,2.8097222222222222,0.6886910940545808,0.325,0.325,0.325,0.325,0.0,2.484722222222222,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.8616021960310267,1.0,5.007204861111111
2026-02-03T09:45:00+00:00,39,2.921875,0.7678577607212476,0.325,0.325,0.325,0.325,0.09687499999999982,2.596875,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,0.9528200915969736,0.9963690786048933,5.632204861111111
2026-02-03T10:00:00+00:00,40,3.0222222222222226,0.8470244273879142,0.325,0.325,0.325,0.325,0.1972222222222224,2.6972222222222224,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.041937309319949,0.9900986626765174,6.257204861111111
2026-02-03T10:15:00+00:00,41,3.1107638888888887,0.9261910940545808,0.325,0.325,0.325,0.325,0.2857638888888885,2.7857638888888885,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.1290255886359217,0.9823286033247622,6.882204861111111
2026-02-03T10:30:00+00:00,42,3.1875,0.95,0.325,0.325,0.325,0.325,0.3624999999999998,2.8625,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.2141534391534397,0.9738240598748107,7.507204861111111
2026-02-03T10:45:00+00:00,43,3.252430555555556,0.95,0.325,0.325,0.325,0.325,0.427430555555556,2.927430555555556,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.2973863203957388,0.9651039363113667,8.132204861111111
2026-02-03T11:00:00+00:00,44,3.3055555555555554,0.95,0.325,0.325,0.325,0.325,0.4805555555555552,2.980555555555555,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.3787868096716538,0.9565228032960758,8.757204861111111
2026-02-03T11:15:00+00:00,45,3.346875,0.95,0.325,0.325,0.325,0.325,0.5218749999999996,3.0218749999999996,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.4584147589800867,0.9483242441891249,9.382204861111111
2026-02-03T11:30:00+00:00,46,3.376388888888889,0.95,0.325,0.325,0.325,0.325,0.5513888888888889,3.051388888888889,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.5363274417748332,0.9406762345613776,10.007204861111111
2026-02-03T11:45:00+00:00,47,3.3940972222222223,0.95,0.325,0.325,0.325,0.325,0.5690972222222221,3.069097222222222,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.612579690346085,0.9336949930128932,10.632204861111111
2026-02-03T12:00:00+00:00,48,3.4,0.95,0.325,0.325,0.325,0.325,0.5749999999999997,3.0749999999999997,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.6872240245111305,0.9274613003095975,11.257204861111111
2026-02-03T12:15:00+00:00,49,3.3940972222222223,0.95,0.325,0.325,0.325,0.325,0.5690972222222221,3.069097222222222,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.760310772248976,0.9220318201722376,11.882204861111111
2026-02-03T12:30:00+00:00,50,3.376388888888889,0.95,0.325,0.325,0.325,0.325,0.5513888888888889,3.051388888888889,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.831888182861179,0.917447057718551,12.507204861111111
2026-02-03T12:45:00+00:00,51,3.346875,0.95,0.325,0.325,0.325,0.325,0.5218749999999996,3.0218749999999996,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.9020025331935728,0.9137370303926814,13.132204861111111
2026-02-03T13:00:00+00:00,52,3.305555555555556,0.95,0.325,0.325,0.325,0.325,0.4805555555555556,2.9805555555555556,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,1.9706982274102915,0.9109253689585228,13.757204861111111
2026-02-03T13:15:00+00:00,53,3.2524305555555557,0.95,0.325,0.325,0.325,0.325,0.42743055555555554,2.9274305555555555,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.03801789077213,0.909032335043551,14.382204861111111
2026-02-03T13:30:00+00:00,54,3.1875,0.95,0.325,0.325,0.325,0.325,0.3624999999999998,2.8625,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.1040024578354113,0.9080770901442583,15.007204861111111
2026-02-03T13:45:00+00:00,55,3.1107638888888887,0.95,0.325,0.325,0.325,0.325,0.2857638888888885,2.7857638888888885,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.168691255454852,0.9080794504181601,15.632204861111111
2026-02-03T14:00:00+00:00,56,3.0222222222222226,0.95,0.325,0.325,0.325,0.325,0.1972222222222224,2.6972222222222224,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.232122080944072,0.9090612942530292,16.257204861111113
2026-02-03T14:15:00+00:00,57,2.921875,0.95,0.325,0.325,0.325,0.325,0.09687499999999982,2.596875,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.294331275720166,0.9110477443286503,16.882204861111113
2026-02-03T14:30:00+00:00,58,2.8097222222222222,0.95,0.325,0.325,0.325,0.325,0.0,2.484722222222222,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.354905437352247,0.9138942165101335,17.503385416666667
2026-02-03T14:45:00+00:00,59,2.6857638888888893,0.95,0.325,0.325,0.325,0.325,0.0,2.360763888888889,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.4107315891472876,0.9164498676182802,18.093576388888888
2026-02-03T15:00:00+00:00,60,2.55,0.95,0.325,0.325,0.325,0.325,0.0,2.2249999999999996,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.46160307175426,0.9187397836942162,18.649826388888886
2026-02-03T15:15:00+00:00,61,2.402430555555555,0.95,0.325,0.325,0.325,0.325,0.0,2.077430555555555,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.507320890790934,0.9207852353632404,19.169184027777774
2026-02-03T15:30:00+00:00,62,2.2430555555555562,0.95,0.325,0.325,0.325,0.325,0.0,1.9180555555555563,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.547693364742835,0.9226041737016276,19.648697916666663
2026-02-03T15:45:00+00:00,63,2.071875,0.95,0.325,0.325,0.325,0.325,0.0,1.746875,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.5825357920946157,0.9242116254785938,20.085416666666664
2026-02-03T16:00:00+00:00,64,1.8888888888888886,0.95,0.325,0.325,0.325,0.325,0.0,1.5638888888888887,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,PV_SURPLUS,1.0,0.0,2.6116701364792965,0.9256200040992006,20.476388888888884
2026-02-03T16:15:00+00:00,65,1.6940972222222226,0.95,0.325,0.325,0.325,0.325,0.0,1.3690972222222226,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,LOW_PV_FORECAST;PV_SURPLUS,1.0,0.0,2.634924728717713,0.9268393482942957,20.81866319444444
2026-02-03T16:30:00+00:00,66,1.4875,0.95,0.325,0.325,0.325,0.325,0.0,1.1625,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,LOW_PV_FORECAST;PV_SURPLUS,1.0,0.0,2.652133984700446,0.9278774970768757,21.10928819444444
2026-02-03T16:45:00+00:00,67,1.2690972222222219,0.95,0.325,0.325,0.325,0.325,0.0,0.9440972222222219,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,LOW_PV_FORECAST;PV_SURPLUS,1.0,0.0,2.6631381381381374,0.9287402064419849,21.345312499999995
2026-02-03T17:00:00+00:00,68,1.0388888888888894,0.95,0.325,0.325,0.325,0.325,0.0,0.7138888888888895,0.0,,,low,Use solar now: run heavy tasks,Solar is strong right now. Run high-power tasks within this window to reduce battery discharge later.,LOW_PV_FORECAST;PV_SURPLUS,1.0,0.0,2.6677829872739443,0.9294312105007292,21.523784722222217
2026-02-03T17:15:00+00:00,69,0.796875,0.95,0.325,0.325,0.325,0.325,0.0,0.471875,0.0,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.6659196547144743,0.9299522269941611,21.641753472222216
2026-02-03T17:30:00+00:00,70,0.5430555555555551,0.95,0.325,0.325,0.325,0.325,0.0,0.21805555555555506,0.0,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.6574043595932983,0.9303029042057047,21.696267361111104
2026-02-03T17:45:00+00:00,71,0.27743055555555607,0.9483308966861598,0.325,0.325,0.325,0.325,0.0,0.0,0.04756944444444394,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.642098201334492,0.9304807029194657,21.708159722222216
2026-02-03T18:00:00+00:00,72,0.0,0.9369273879142299,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.619866954332972,0.9304807029194657,21.789409722222217
2026-02-03T18:15:00+00:00,73,0.0,0.9255238791423,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.598006703751246,0.9304807029194657,21.870659722222218
2026-02-03T18:30:00+00:00,74,0.0,0.9141203703703702,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.5765082396209045,0.9304807029194657,21.95190972222222
2026-02-03T18:45:00+00:00,75,0.0,0.9027168615984403,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.5553626543209855,0.9304807029194657,22.03315972222222
2026-02-03T19:00:00+00:00,76,0.0,0.8913133528265105,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.5345613302720356,0.9304807029194657,22.11440972222222
2026-02-03T19:15:00+00:00,77,0.0,0.8799098440545806,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.5140959282263604,0.9304807029194657,22.19565972222222
2026-02-03T19:30:00+00:00,78,0.0,0.8685063352826508,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.4939583761210353,0.9304807029194657,22.27690972222222
2026-02-03T19:45:00+00:00,79,0.0,0.8571028265107209,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.4741408584623716,0.9304807029194657,22.358159722222222
2026-02-03T20:00:00+00:00,80,0.0,0.845699317738791,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.4546358062125164,0.9304807029194657,22.439409722222223
2026-02-03T20:15:00+00:00,81,0.0,0.8342958089668612,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.435435887150686,0.9304807029194657,22.520659722222224
2026-02-03T20:30:00+00:00,82,0.0,0.8228923001949313,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.4165339966832473,0.9304807029194657,22.601909722222224
2026-02-03T20:45:00+00:00,83,0.0,0.8114887914230015,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.397923249078459,0.9304807029194657,22.683159722222225
2026-02-03T21:00:00+00:00,84,0.0,0.8000852826510716,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.3795969691031384,0.9304807029194657,22.764409722222226
2026-02-03T21:15:00+00:00,85,0.0,0.7886817738791417,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.361548684039929,0.9304807029194657,22.845659722222226
2026-02-03T21:30:00+00:00,86,0.0,0.7772782651072119,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.3437721160651064,0.9304807029194657,22.926909722222227
2026-02-03T21:45:00+00:00,87,0.0,0.765874756335282,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.326261174968068,0.9304807029194657,23.008159722222228
2026-02-03T22:00:00+00:00,88,0.0,0.7544712475633522,0.325,0.325,0.325,0.325,0.0,0.0,0.325,,,low,Normal operation,Energy conditions are acceptable. You can use flexible appliances within recommended windows.,LOW_PV_FORECAST,1.0,0.0,2.3090099511947737,0.9304807029194657,23.08940972222223
